id,gender,race,age,path,class
001198,male,Asian,26,/opt/ml/input/data/train/images/001198_male_Asian_26/incorrect_mask.jpg,6
001198,male,Asian,26,/opt/ml/input/data/train/images/001198_male_Asian_26/mask4.jpg,0
001198,male,Asian,26,/opt/ml/input/data/train/images/001198_male_Asian_26/mask1.jpg,0
001198,male,Asian,26,/opt/ml/input/data/train/images/001198_male_Asian_26/mask2.jpg,0
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/normal.jpg,12
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/mask3.jpg,0
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/mask5.jpg,0
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/incorrect_mask.jpg,6
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/mask4.jpg,0
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/mask1.jpg,0
001200,male,Asian,24,/opt/ml/input/data/train/images/001200_male_Asian_24/mask2.jpg,0
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/normal.jpg,12
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/mask3.jpg,0
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/mask5.jpg,0
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/incorrect_mask.jpg,6
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/mask4.jpg,0
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/mask1.jpg,0
001201,male,Asian,26,/opt/ml/input/data/train/images/001201_male_Asian_26/mask2.jpg,0
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/normal.jpg,12
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/mask3.jpg,0
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/mask5.jpg,0
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/incorrect_mask.jpg,6
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/mask4.jpg,0
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/mask1.jpg,0
001210,male,Asian,25,/opt/ml/input/data/train/images/001210_male_Asian_25/mask2.jpg,0
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/normal.jpg,12
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/mask3.jpg,0
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/mask5.jpg,0
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/incorrect_mask.jpg,6
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/mask4.jpg,0
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/mask1.jpg,0
001214,male,Asian,25,/opt/ml/input/data/train/images/001214_male_Asian_25/mask2.jpg,0
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/normal.jpg,12
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/mask3.jpg,0
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/mask5.jpg,0
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/incorrect_mask.jpg,6
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/mask4.jpg,0
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/mask1.jpg,0
001215,male,Asian,19,/opt/ml/input/data/train/images/001215_male_Asian_19/mask2.jpg,0
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/normal.jpg,15
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/mask3.jpg,3
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/mask5.jpg,3
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/incorrect_mask.jpg,9
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/mask4.jpg,3
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/mask1.jpg,3
001217,female,Asian,25,/opt/ml/input/data/train/images/001217_female_Asian_25/mask2.jpg,3
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/normal.jpg,15
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/mask3.jpg,3
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/mask5.jpg,3
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/incorrect_mask.jpg,9
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/mask4.jpg,3
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/mask1.jpg,3
001218,female,Asian,18,/opt/ml/input/data/train/images/001218_female_Asian_18/mask2.jpg,3
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/normal.jpg,12
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/mask3.jpg,0
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/mask5.jpg,0
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/incorrect_mask.jpg,6
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/mask4.jpg,0
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/mask1.jpg,0
001221,male,Asian,19,/opt/ml/input/data/train/images/001221_male_Asian_19/mask2.jpg,0
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/normal.jpg,15
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/mask3.jpg,3
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/mask5.jpg,3
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/incorrect_mask.jpg,9
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/mask4.jpg,3
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/mask1.jpg,3
001223,female,Asian,21,/opt/ml/input/data/train/images/001223_female_Asian_21/mask2.jpg,3
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/normal.jpg,15
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/mask3.jpg,3
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/mask5.jpg,3
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/incorrect_mask.jpg,9
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/mask4.jpg,3
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/mask1.jpg,3
001224,female,Asian,24,/opt/ml/input/data/train/images/001224_female_Asian_24/mask2.jpg,3
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/normal.jpg,12
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/mask3.jpg,0
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/mask5.jpg,0
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/incorrect_mask.jpg,6
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/mask4.jpg,0
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/mask1.jpg,0
001225,male,Asian,23,/opt/ml/input/data/train/images/001225_male_Asian_23/mask2.jpg,0
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/normal.jpg,12
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/mask3.jpg,0
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/mask5.jpg,0
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/incorrect_mask.jpg,6
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/mask4.jpg,0
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/mask1.jpg,0
001226,male,Asian,23,/opt/ml/input/data/train/images/001226_male_Asian_23/mask2.jpg,0
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/normal.jpg,12
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/mask3.jpg,0
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/mask5.jpg,0
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/incorrect_mask.jpg,6
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/mask4.jpg,0
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/mask1.jpg,0
001227,male,Asian,24,/opt/ml/input/data/train/images/001227_male_Asian_24/mask2.jpg,0
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/normal.jpg,12
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/mask3.jpg,0
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/mask5.jpg,0
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/incorrect_mask.jpg,6
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/mask4.jpg,0
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/mask1.jpg,0
001228,male,Asian,22,/opt/ml/input/data/train/images/001228_male_Asian_22/mask2.jpg,0
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/normal.jpg,12
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/mask3.jpg,0
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/mask5.jpg,0
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/incorrect_mask.jpg,6
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/mask4.jpg,0
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/mask1.jpg,0
001230,male,Asian,24,/opt/ml/input/data/train/images/001230_male_Asian_24/mask2.jpg,0
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/normal.jpg,12
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/mask3.jpg,0
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/mask5.jpg,0
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/incorrect_mask.jpg,6
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/mask4.jpg,0
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/mask1.jpg,0
001231,male,Asian,26,/opt/ml/input/data/train/images/001231_male_Asian_26/mask2.jpg,0
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/normal.jpg,12
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/mask3.jpg,0
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/mask5.jpg,0
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/incorrect_mask.jpg,6
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/mask4.jpg,0
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/mask1.jpg,0
001233,male,Asian,25,/opt/ml/input/data/train/images/001233_male_Asian_25/mask2.jpg,0
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/normal.jpg,12
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/mask3.jpg,0
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/mask5.jpg,0
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/incorrect_mask.jpg,6
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/mask4.jpg,0
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/mask1.jpg,0
001235,male,Asian,20,/opt/ml/input/data/train/images/001235_male_Asian_20/mask2.jpg,0
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/normal.jpg,15
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/mask3.jpg,3
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/mask5.jpg,3
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/incorrect_mask.jpg,9
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/mask4.jpg,3
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/mask1.jpg,3
001238,female,Asian,24,/opt/ml/input/data/train/images/001238_female_Asian_24/mask2.jpg,3
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/normal.jpg,12
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/mask3.jpg,0
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/mask5.jpg,0
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/incorrect_mask.jpg,6
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/mask4.jpg,0
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/mask1.jpg,0
001239,male,Asian,25,/opt/ml/input/data/train/images/001239_male_Asian_25/mask2.jpg,0
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/normal.jpg,15
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/mask3.jpg,3
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/mask5.jpg,3
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/incorrect_mask.jpg,9
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/mask4.jpg,3
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/mask1.jpg,3
001240,female,Asian,24,/opt/ml/input/data/train/images/001240_female_Asian_24/mask2.jpg,3
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/normal.jpg,12
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/mask3.jpg,0
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/mask5.jpg,0
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/incorrect_mask.jpg,6
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/mask4.jpg,0
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/mask1.jpg,0
001244,male,Asian,23,/opt/ml/input/data/train/images/001244_male_Asian_23/mask2.jpg,0
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/normal.jpg,15
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/mask3.jpg,3
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/mask5.jpg,3
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/incorrect_mask.jpg,9
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/mask4.jpg,3
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/mask1.jpg,3
001245,female,Asian,23,/opt/ml/input/data/train/images/001245_female_Asian_23/mask2.jpg,3
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/normal.jpg,12
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/mask3.jpg,0
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/mask5.jpg,0
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/incorrect_mask.jpg,6
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/mask4.jpg,0
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/mask1.jpg,0
001246,male,Asian,22,/opt/ml/input/data/train/images/001246_male_Asian_22/mask2.jpg,0
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/normal.jpg,15
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/mask3.jpg,3
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/mask5.jpg,3
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/incorrect_mask.jpg,9
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/mask4.jpg,3
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/mask1.jpg,3
001248,female,Asian,26,/opt/ml/input/data/train/images/001248_female_Asian_26/mask2.jpg,3
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/normal.jpg,15
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/mask3.jpg,3
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/mask5.jpg,3
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/incorrect_mask.jpg,9
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/mask4.jpg,3
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/mask1.jpg,3
001249,female,Asian,24,/opt/ml/input/data/train/images/001249_female_Asian_24/mask2.jpg,3
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/normal.jpg,12
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/mask3.jpg,0
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/mask5.jpg,0
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/incorrect_mask.jpg,6
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/mask4.jpg,0
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/mask1.jpg,0
001250,male,Asian,23,/opt/ml/input/data/train/images/001250_male_Asian_23/mask2.jpg,0
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/normal.jpg,12
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/mask3.jpg,0
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/mask5.jpg,0
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/incorrect_mask.jpg,6
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/mask4.jpg,0
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/mask1.jpg,0
001251,male,Asian,19,/opt/ml/input/data/train/images/001251_male_Asian_19/mask2.jpg,0
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/normal.jpg,12
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/mask3.jpg,0
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/mask5.jpg,0
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/incorrect_mask.jpg,6
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/mask4.jpg,0
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/mask1.jpg,0
001252,male,Asian,22,/opt/ml/input/data/train/images/001252_male_Asian_22/mask2.jpg,0
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/normal.jpg,12
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/mask3.jpg,0
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/mask5.jpg,0
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/incorrect_mask.jpg,6
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/mask4.jpg,0
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/mask1.jpg,0
001253,male,Asian,24,/opt/ml/input/data/train/images/001253_male_Asian_24/mask2.jpg,0
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/normal.jpg,15
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/mask3.jpg,3
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/mask5.jpg,3
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/incorrect_mask.jpg,9
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/mask4.jpg,3
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/mask1.jpg,3
001254,female,Asian,24,/opt/ml/input/data/train/images/001254_female_Asian_24/mask2.jpg,3
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/normal.jpg,15
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/mask3.jpg,3
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/mask5.jpg,3
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/incorrect_mask.jpg,9
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/mask4.jpg,3
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/mask1.jpg,3
001256,female,Asian,24,/opt/ml/input/data/train/images/001256_female_Asian_24/mask2.jpg,3
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/normal.jpg,12
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/mask3.jpg,0
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/mask5.jpg,0
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/incorrect_mask.jpg,6
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/mask4.jpg,0
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/mask1.jpg,0
001257,male,Asian,25,/opt/ml/input/data/train/images/001257_male_Asian_25/mask2.jpg,0
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/normal.jpg,15
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/mask3.jpg,3
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/mask5.jpg,3
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/incorrect_mask.jpg,9
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/mask4.jpg,3
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/mask1.jpg,3
001258,female,Asian,21,/opt/ml/input/data/train/images/001258_female_Asian_21/mask2.jpg,3
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/normal.jpg,12
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/mask3.jpg,0
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/mask5.jpg,0
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/incorrect_mask.jpg,6
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/mask4.jpg,0
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/mask1.jpg,0
001259,male,Asian,24,/opt/ml/input/data/train/images/001259_male_Asian_24/mask2.jpg,0
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/normal.jpg,13
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/mask3.jpg,1
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/mask5.jpg,1
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/incorrect_mask.jpg,7
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/mask4.jpg,1
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/mask1.jpg,1
001263,male,Asian,33,/opt/ml/input/data/train/images/001263_male_Asian_33/mask2.jpg,1
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/normal.jpg,15
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/mask3.jpg,3
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/mask5.jpg,3
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/incorrect_mask.jpg,9
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/mask4.jpg,3
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/mask1.jpg,3
001266,female,Asian,24,/opt/ml/input/data/train/images/001266_female_Asian_24/mask2.jpg,3
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/normal.jpg,15
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/mask3.jpg,3
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/mask5.jpg,3
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/incorrect_mask.jpg,9
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/mask4.jpg,3
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/mask1.jpg,3
001267,female,Asian,24,/opt/ml/input/data/train/images/001267_female_Asian_24/mask2.jpg,3
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/normal.jpg,15
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/mask3.jpg,3
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/mask5.jpg,3
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/incorrect_mask.jpg,9
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/mask4.jpg,3
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/mask1.jpg,3
001269,female,Asian,23,/opt/ml/input/data/train/images/001269_female_Asian_23/mask2.jpg,3
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/normal.jpg,12
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/mask3.jpg,0
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/mask5.jpg,0
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/incorrect_mask.jpg,6
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/mask4.jpg,0
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/mask1.jpg,0
001270,male,Asian,21,/opt/ml/input/data/train/images/001270_male_Asian_21/mask2.jpg,0
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/normal.jpg,15
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/mask3.jpg,3
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/mask5.jpg,3
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/incorrect_mask.jpg,9
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/mask4.jpg,3
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/mask1.jpg,3
001274,female,Asian,23,/opt/ml/input/data/train/images/001274_female_Asian_23/mask2.jpg,3
001275,female,Asian,24,/opt/ml/input/data/train/images/001275_female_Asian_24/normal.jpg,15
001275,female,Asian,24,/opt/ml/input/data/train/images/001275_female_Asian_24/mask3.jpg,3
001275,female,Asian,24,/opt/ml/input/data/train/images/001275_female_Asian_24/mask5.jpg,3
