id,path,age,gender,stem,img_path,gender_issue,mask_issue,label,mask_label,age_label,person_label
000621,000621_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000621_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000621,000621_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000621_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000621,000621_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000621_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000622,000622_male_Asian_56,56,male,mask4,/opt/ml/input/data/train/images/000622_male_Asian_56/mask4.jpg,False,False,1,0,1,1
000622,000622_male_Asian_56,56,male,normal,/opt/ml/input/data/train/images/000622_male_Asian_56/normal.jpg,False,False,13,2,1,1
000622,000622_male_Asian_56,56,male,mask3,/opt/ml/input/data/train/images/000622_male_Asian_56/mask3.jpg,False,False,1,0,1,1
000622,000622_male_Asian_56,56,male,mask1,/opt/ml/input/data/train/images/000622_male_Asian_56/mask1.jpg,False,False,1,0,1,1
000622,000622_male_Asian_56,56,male,incorrect_mask,/opt/ml/input/data/train/images/000622_male_Asian_56/incorrect_mask.jpg,False,False,7,1,1,1
000622,000622_male_Asian_56,56,male,mask5,/opt/ml/input/data/train/images/000622_male_Asian_56/mask5.jpg,False,False,1,0,1,1
000622,000622_male_Asian_56,56,male,mask2,/opt/ml/input/data/train/images/000622_male_Asian_56/mask2.jpg,False,False,1,0,1,1
000623,000623_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000623_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000623,000623_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000623_female_Asian_57/normal.jpg,False,False,16,2,1,4
000623,000623_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000623_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000623,000623_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000623_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000623,000623_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000623_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000623,000623_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000623_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000623,000623_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000623_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000625,000625_male_Asian_57,57,male,mask4,/opt/ml/input/data/train/images/000625_male_Asian_57/mask4.jpg,False,False,1,0,1,1
000625,000625_male_Asian_57,57,male,normal,/opt/ml/input/data/train/images/000625_male_Asian_57/normal.jpg,False,False,13,2,1,1
000625,000625_male_Asian_57,57,male,mask3,/opt/ml/input/data/train/images/000625_male_Asian_57/mask3.jpg,False,False,1,0,1,1
000625,000625_male_Asian_57,57,male,mask1,/opt/ml/input/data/train/images/000625_male_Asian_57/mask1.jpg,False,False,1,0,1,1
000625,000625_male_Asian_57,57,male,incorrect_mask,/opt/ml/input/data/train/images/000625_male_Asian_57/incorrect_mask.jpg,False,False,7,1,1,1
000625,000625_male_Asian_57,57,male,mask5,/opt/ml/input/data/train/images/000625_male_Asian_57/mask5.jpg,False,False,1,0,1,1
000625,000625_male_Asian_57,57,male,mask2,/opt/ml/input/data/train/images/000625_male_Asian_57/mask2.jpg,False,False,1,0,1,1
000626,000626_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000626_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000626,000626_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000626_female_Asian_57/normal.jpg,False,False,16,2,1,4
000626,000626_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000626_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000626,000626_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000626_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000626,000626_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000626_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000626,000626_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000626_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000626,000626_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000626_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000628,000628_male_Asian_51,51,male,mask4,/opt/ml/input/data/train/images/000628_male_Asian_51/mask4.jpg,False,False,1,0,1,1
000628,000628_male_Asian_51,51,male,normal,/opt/ml/input/data/train/images/000628_male_Asian_51/normal.jpg,False,False,13,2,1,1
000628,000628_male_Asian_51,51,male,mask3,/opt/ml/input/data/train/images/000628_male_Asian_51/mask3.jpg,False,False,1,0,1,1
000628,000628_male_Asian_51,51,male,mask1,/opt/ml/input/data/train/images/000628_male_Asian_51/mask1.jpg,False,False,1,0,1,1
000628,000628_male_Asian_51,51,male,incorrect_mask,/opt/ml/input/data/train/images/000628_male_Asian_51/incorrect_mask.jpg,False,False,7,1,1,1
000628,000628_male_Asian_51,51,male,mask5,/opt/ml/input/data/train/images/000628_male_Asian_51/mask5.jpg,False,False,1,0,1,1
000628,000628_male_Asian_51,51,male,mask2,/opt/ml/input/data/train/images/000628_male_Asian_51/mask2.jpg,False,False,1,0,1,1
000629,000629_female_Asian_58,58,female,mask4,/opt/ml/input/data/train/images/000629_female_Asian_58/mask4.jpg,False,False,4,0,1,4
000629,000629_female_Asian_58,58,female,normal,/opt/ml/input/data/train/images/000629_female_Asian_58/normal.jpg,False,False,16,2,1,4
000629,000629_female_Asian_58,58,female,mask3,/opt/ml/input/data/train/images/000629_female_Asian_58/mask3.jpg,False,False,4,0,1,4
000629,000629_female_Asian_58,58,female,mask1,/opt/ml/input/data/train/images/000629_female_Asian_58/mask1.jpg,False,False,4,0,1,4
000629,000629_female_Asian_58,58,female,incorrect_mask,/opt/ml/input/data/train/images/000629_female_Asian_58/incorrect_mask.jpg,False,False,10,1,1,4
000629,000629_female_Asian_58,58,female,mask5,/opt/ml/input/data/train/images/000629_female_Asian_58/mask5.jpg,False,False,4,0,1,4
000629,000629_female_Asian_58,58,female,mask2,/opt/ml/input/data/train/images/000629_female_Asian_58/mask2.jpg,False,False,4,0,1,4
000630,000630_female_Asian_55,55,female,mask4,/opt/ml/input/data/train/images/000630_female_Asian_55/mask4.jpg,False,False,4,0,1,4
000630,000630_female_Asian_55,55,female,normal,/opt/ml/input/data/train/images/000630_female_Asian_55/normal.jpg,False,False,16,2,1,4
000630,000630_female_Asian_55,55,female,mask3,/opt/ml/input/data/train/images/000630_female_Asian_55/mask3.jpg,False,False,4,0,1,4
000630,000630_female_Asian_55,55,female,mask1,/opt/ml/input/data/train/images/000630_female_Asian_55/mask1.jpg,False,False,4,0,1,4
000630,000630_female_Asian_55,55,female,incorrect_mask,/opt/ml/input/data/train/images/000630_female_Asian_55/incorrect_mask.jpg,False,False,10,1,1,4
000630,000630_female_Asian_55,55,female,mask5,/opt/ml/input/data/train/images/000630_female_Asian_55/mask5.jpg,False,False,4,0,1,4
000630,000630_female_Asian_55,55,female,mask2,/opt/ml/input/data/train/images/000630_female_Asian_55/mask2.jpg,False,False,4,0,1,4
000631,000631_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000631_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000631,000631_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000631_female_Asian_57/normal.jpg,False,False,16,2,1,4
000631,000631_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000631_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000631,000631_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000631_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000631,000631_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000631_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000631,000631_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000631_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000631,000631_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000631_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000632,000632_female_Asian_54,54,female,mask4,/opt/ml/input/data/train/images/000632_female_Asian_54/mask4.jpg,False,False,4,0,1,4
000632,000632_female_Asian_54,54,female,normal,/opt/ml/input/data/train/images/000632_female_Asian_54/normal.jpg,False,False,16,2,1,4
000632,000632_female_Asian_54,54,female,mask3,/opt/ml/input/data/train/images/000632_female_Asian_54/mask3.jpg,False,False,4,0,1,4
000632,000632_female_Asian_54,54,female,mask1,/opt/ml/input/data/train/images/000632_female_Asian_54/mask1.jpg,False,False,4,0,1,4
000632,000632_female_Asian_54,54,female,incorrect_mask,/opt/ml/input/data/train/images/000632_female_Asian_54/incorrect_mask.jpg,False,False,10,1,1,4
000632,000632_female_Asian_54,54,female,mask5,/opt/ml/input/data/train/images/000632_female_Asian_54/mask5.jpg,False,False,4,0,1,4
000632,000632_female_Asian_54,54,female,mask2,/opt/ml/input/data/train/images/000632_female_Asian_54/mask2.jpg,False,False,4,0,1,4
000633,000633_female_Asian_59,59,female,mask4,/opt/ml/input/data/train/images/000633_female_Asian_59/mask4.jpg,False,False,4,0,1,4
000633,000633_female_Asian_59,59,female,normal,/opt/ml/input/data/train/images/000633_female_Asian_59/normal.jpg,False,False,16,2,1,4
000633,000633_female_Asian_59,59,female,mask3,/opt/ml/input/data/train/images/000633_female_Asian_59/mask3.jpg,False,False,4,0,1,4
000633,000633_female_Asian_59,59,female,mask1,/opt/ml/input/data/train/images/000633_female_Asian_59/mask1.jpg,False,False,4,0,1,4
000633,000633_female_Asian_59,59,female,incorrect_mask,/opt/ml/input/data/train/images/000633_female_Asian_59/incorrect_mask.jpg,False,False,10,1,1,4
000633,000633_female_Asian_59,59,female,mask5,/opt/ml/input/data/train/images/000633_female_Asian_59/mask5.jpg,False,False,4,0,1,4
000633,000633_female_Asian_59,59,female,mask2,/opt/ml/input/data/train/images/000633_female_Asian_59/mask2.jpg,False,False,4,0,1,4
000635,000635_female_Asian_58,58,female,mask4,/opt/ml/input/data/train/images/000635_female_Asian_58/mask4.jpg,False,False,4,0,1,4
000635,000635_female_Asian_58,58,female,normal,/opt/ml/input/data/train/images/000635_female_Asian_58/normal.jpg,False,False,16,2,1,4
000635,000635_female_Asian_58,58,female,mask3,/opt/ml/input/data/train/images/000635_female_Asian_58/mask3.jpg,False,False,4,0,1,4
000635,000635_female_Asian_58,58,female,mask1,/opt/ml/input/data/train/images/000635_female_Asian_58/mask1.jpg,False,False,4,0,1,4
000635,000635_female_Asian_58,58,female,incorrect_mask,/opt/ml/input/data/train/images/000635_female_Asian_58/incorrect_mask.jpg,False,False,10,1,1,4
000635,000635_female_Asian_58,58,female,mask5,/opt/ml/input/data/train/images/000635_female_Asian_58/mask5.jpg,False,False,4,0,1,4
000635,000635_female_Asian_58,58,female,mask2,/opt/ml/input/data/train/images/000635_female_Asian_58/mask2.jpg,False,False,4,0,1,4
000636,000636_female_Asian_51,51,female,mask4,/opt/ml/input/data/train/images/000636_female_Asian_51/mask4.jpg,False,False,4,0,1,4
000636,000636_female_Asian_51,51,female,normal,/opt/ml/input/data/train/images/000636_female_Asian_51/normal.jpg,False,False,16,2,1,4
000636,000636_female_Asian_51,51,female,mask3,/opt/ml/input/data/train/images/000636_female_Asian_51/mask3.jpg,False,False,4,0,1,4
000636,000636_female_Asian_51,51,female,mask1,/opt/ml/input/data/train/images/000636_female_Asian_51/mask1.jpg,False,False,4,0,1,4
000636,000636_female_Asian_51,51,female,incorrect_mask,/opt/ml/input/data/train/images/000636_female_Asian_51/incorrect_mask.jpg,False,False,10,1,1,4
000636,000636_female_Asian_51,51,female,mask5,/opt/ml/input/data/train/images/000636_female_Asian_51/mask5.jpg,False,False,4,0,1,4
000636,000636_female_Asian_51,51,female,mask2,/opt/ml/input/data/train/images/000636_female_Asian_51/mask2.jpg,False,False,4,0,1,4
000637,000637_female_Asian_50,50,female,mask4,/opt/ml/input/data/train/images/000637_female_Asian_50/mask4.jpg,False,False,4,0,1,4
000637,000637_female_Asian_50,50,female,normal,/opt/ml/input/data/train/images/000637_female_Asian_50/normal.jpg,False,False,16,2,1,4
000637,000637_female_Asian_50,50,female,mask3,/opt/ml/input/data/train/images/000637_female_Asian_50/mask3.jpg,False,False,4,0,1,4
000637,000637_female_Asian_50,50,female,mask1,/opt/ml/input/data/train/images/000637_female_Asian_50/mask1.jpg,False,False,4,0,1,4
000637,000637_female_Asian_50,50,female,incorrect_mask,/opt/ml/input/data/train/images/000637_female_Asian_50/incorrect_mask.jpg,False,False,10,1,1,4
000637,000637_female_Asian_50,50,female,mask5,/opt/ml/input/data/train/images/000637_female_Asian_50/mask5.jpg,False,False,4,0,1,4
000637,000637_female_Asian_50,50,female,mask2,/opt/ml/input/data/train/images/000637_female_Asian_50/mask2.jpg,False,False,4,0,1,4
000639,000639_female_Asian_54,54,female,mask4,/opt/ml/input/data/train/images/000639_female_Asian_54/mask4.jpg,False,False,4,0,1,4
000639,000639_female_Asian_54,54,female,normal,/opt/ml/input/data/train/images/000639_female_Asian_54/normal.jpg,False,False,16,2,1,4
000639,000639_female_Asian_54,54,female,mask3,/opt/ml/input/data/train/images/000639_female_Asian_54/mask3.jpg,False,False,4,0,1,4
000639,000639_female_Asian_54,54,female,mask1,/opt/ml/input/data/train/images/000639_female_Asian_54/mask1.jpg,False,False,4,0,1,4
000639,000639_female_Asian_54,54,female,incorrect_mask,/opt/ml/input/data/train/images/000639_female_Asian_54/incorrect_mask.jpg,False,False,10,1,1,4
000639,000639_female_Asian_54,54,female,mask5,/opt/ml/input/data/train/images/000639_female_Asian_54/mask5.jpg,False,False,4,0,1,4
000639,000639_female_Asian_54,54,female,mask2,/opt/ml/input/data/train/images/000639_female_Asian_54/mask2.jpg,False,False,4,0,1,4
000640,000640_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000640_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000640,000640_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000640_female_Asian_57/normal.jpg,False,False,16,2,1,4
000640,000640_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000640_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000640,000640_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000640_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000640,000640_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000640_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000640,000640_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000640_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000640,000640_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000640_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000641,000641_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000641_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000641,000641_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000641_female_Asian_57/normal.jpg,False,False,16,2,1,4
000641,000641_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000641_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000641,000641_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000641_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000641,000641_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000641_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000641,000641_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000641_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000641,000641_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000641_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000642,000642_female_Asian_54,54,female,mask4,/opt/ml/input/data/train/images/000642_female_Asian_54/mask4.jpg,False,False,4,0,1,4
000642,000642_female_Asian_54,54,female,normal,/opt/ml/input/data/train/images/000642_female_Asian_54/normal.jpg,False,False,16,2,1,4
000642,000642_female_Asian_54,54,female,mask3,/opt/ml/input/data/train/images/000642_female_Asian_54/mask3.jpg,False,False,4,0,1,4
000642,000642_female_Asian_54,54,female,mask1,/opt/ml/input/data/train/images/000642_female_Asian_54/mask1.jpg,False,False,4,0,1,4
000642,000642_female_Asian_54,54,female,incorrect_mask,/opt/ml/input/data/train/images/000642_female_Asian_54/incorrect_mask.jpg,False,False,10,1,1,4
000642,000642_female_Asian_54,54,female,mask5,/opt/ml/input/data/train/images/000642_female_Asian_54/mask5.jpg,False,False,4,0,1,4
000642,000642_female_Asian_54,54,female,mask2,/opt/ml/input/data/train/images/000642_female_Asian_54/mask2.jpg,False,False,4,0,1,4
000643,000643_female_Asian_53,53,female,mask4,/opt/ml/input/data/train/images/000643_female_Asian_53/mask4.jpg,False,False,4,0,1,4
000643,000643_female_Asian_53,53,female,normal,/opt/ml/input/data/train/images/000643_female_Asian_53/normal.jpg,False,False,16,2,1,4
000643,000643_female_Asian_53,53,female,mask3,/opt/ml/input/data/train/images/000643_female_Asian_53/mask3.jpg,False,False,4,0,1,4
000643,000643_female_Asian_53,53,female,mask1,/opt/ml/input/data/train/images/000643_female_Asian_53/mask1.jpg,False,False,4,0,1,4
000643,000643_female_Asian_53,53,female,incorrect_mask,/opt/ml/input/data/train/images/000643_female_Asian_53/incorrect_mask.jpg,False,False,10,1,1,4
000643,000643_female_Asian_53,53,female,mask5,/opt/ml/input/data/train/images/000643_female_Asian_53/mask5.jpg,False,False,4,0,1,4
000643,000643_female_Asian_53,53,female,mask2,/opt/ml/input/data/train/images/000643_female_Asian_53/mask2.jpg,False,False,4,0,1,4
000644,000644_female_Asian_54,54,female,mask4,/opt/ml/input/data/train/images/000644_female_Asian_54/mask4.jpg,False,False,4,0,1,4
000644,000644_female_Asian_54,54,female,normal,/opt/ml/input/data/train/images/000644_female_Asian_54/normal.jpg,False,False,16,2,1,4
000644,000644_female_Asian_54,54,female,mask3,/opt/ml/input/data/train/images/000644_female_Asian_54/mask3.jpg,False,False,4,0,1,4
000644,000644_female_Asian_54,54,female,mask1,/opt/ml/input/data/train/images/000644_female_Asian_54/mask1.jpg,False,False,4,0,1,4
000644,000644_female_Asian_54,54,female,incorrect_mask,/opt/ml/input/data/train/images/000644_female_Asian_54/incorrect_mask.jpg,False,False,10,1,1,4
000644,000644_female_Asian_54,54,female,mask5,/opt/ml/input/data/train/images/000644_female_Asian_54/mask5.jpg,False,False,4,0,1,4
000644,000644_female_Asian_54,54,female,mask2,/opt/ml/input/data/train/images/000644_female_Asian_54/mask2.jpg,False,False,4,0,1,4
000645,000645_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000645_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000645,000645_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000645_female_Asian_57/normal.jpg,False,False,16,2,1,4
000645,000645_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000645_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000645,000645_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000645_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000645,000645_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000645_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000645,000645_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000645_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000645,000645_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000645_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000646,000646_female_Asian_51,51,female,mask4,/opt/ml/input/data/train/images/000646_female_Asian_51/mask4.jpg,False,False,4,0,1,4
000646,000646_female_Asian_51,51,female,normal,/opt/ml/input/data/train/images/000646_female_Asian_51/normal.jpg,False,False,16,2,1,4
000646,000646_female_Asian_51,51,female,mask3,/opt/ml/input/data/train/images/000646_female_Asian_51/mask3.jpg,False,False,4,0,1,4
000646,000646_female_Asian_51,51,female,mask1,/opt/ml/input/data/train/images/000646_female_Asian_51/mask1.jpg,False,False,4,0,1,4
000646,000646_female_Asian_51,51,female,incorrect_mask,/opt/ml/input/data/train/images/000646_female_Asian_51/incorrect_mask.jpg,False,False,10,1,1,4
000646,000646_female_Asian_51,51,female,mask5,/opt/ml/input/data/train/images/000646_female_Asian_51/mask5.jpg,False,False,4,0,1,4
000646,000646_female_Asian_51,51,female,mask2,/opt/ml/input/data/train/images/000646_female_Asian_51/mask2.jpg,False,False,4,0,1,4
000650,000650_male_Asian_54,54,male,mask4,/opt/ml/input/data/train/images/000650_male_Asian_54/mask4.jpg,False,False,1,0,1,1
000650,000650_male_Asian_54,54,male,normal,/opt/ml/input/data/train/images/000650_male_Asian_54/normal.jpg,False,False,13,2,1,1
000650,000650_male_Asian_54,54,male,mask3,/opt/ml/input/data/train/images/000650_male_Asian_54/mask3.jpg,False,False,1,0,1,1
000650,000650_male_Asian_54,54,male,mask1,/opt/ml/input/data/train/images/000650_male_Asian_54/mask1.jpg,False,False,1,0,1,1
000650,000650_male_Asian_54,54,male,incorrect_mask,/opt/ml/input/data/train/images/000650_male_Asian_54/incorrect_mask.jpg,False,False,7,1,1,1
000650,000650_male_Asian_54,54,male,mask5,/opt/ml/input/data/train/images/000650_male_Asian_54/mask5.jpg,False,False,1,0,1,1
000650,000650_male_Asian_54,54,male,mask2,/opt/ml/input/data/train/images/000650_male_Asian_54/mask2.jpg,False,False,1,0,1,1
000651,000651_male_Asian_54,54,male,mask4,/opt/ml/input/data/train/images/000651_male_Asian_54/mask4.jpg,False,False,1,0,1,1
000651,000651_male_Asian_54,54,male,normal,/opt/ml/input/data/train/images/000651_male_Asian_54/normal.jpg,False,False,13,2,1,1
000651,000651_male_Asian_54,54,male,mask3,/opt/ml/input/data/train/images/000651_male_Asian_54/mask3.jpg,False,False,1,0,1,1
000651,000651_male_Asian_54,54,male,mask1,/opt/ml/input/data/train/images/000651_male_Asian_54/mask1.jpg,False,False,1,0,1,1
000651,000651_male_Asian_54,54,male,incorrect_mask,/opt/ml/input/data/train/images/000651_male_Asian_54/incorrect_mask.jpg,False,False,7,1,1,1
000651,000651_male_Asian_54,54,male,mask5,/opt/ml/input/data/train/images/000651_male_Asian_54/mask5.jpg,False,False,1,0,1,1
000651,000651_male_Asian_54,54,male,mask2,/opt/ml/input/data/train/images/000651_male_Asian_54/mask2.jpg,False,False,1,0,1,1
000652,000652_female_Asian_58,58,female,mask4,/opt/ml/input/data/train/images/000652_female_Asian_58/mask4.jpg,False,False,4,0,1,4
000652,000652_female_Asian_58,58,female,normal,/opt/ml/input/data/train/images/000652_female_Asian_58/normal.jpg,False,False,16,2,1,4
000652,000652_female_Asian_58,58,female,mask3,/opt/ml/input/data/train/images/000652_female_Asian_58/mask3.jpg,False,False,4,0,1,4
000652,000652_female_Asian_58,58,female,mask1,/opt/ml/input/data/train/images/000652_female_Asian_58/mask1.jpg,False,False,4,0,1,4
000652,000652_female_Asian_58,58,female,incorrect_mask,/opt/ml/input/data/train/images/000652_female_Asian_58/incorrect_mask.jpg,False,False,10,1,1,4
000652,000652_female_Asian_58,58,female,mask5,/opt/ml/input/data/train/images/000652_female_Asian_58/mask5.jpg,False,False,4,0,1,4
000652,000652_female_Asian_58,58,female,mask2,/opt/ml/input/data/train/images/000652_female_Asian_58/mask2.jpg,False,False,4,0,1,4
000653,000653_female_Asian_52,52,female,mask4,/opt/ml/input/data/train/images/000653_female_Asian_52/mask4.jpg,False,False,4,0,1,4
000653,000653_female_Asian_52,52,female,normal,/opt/ml/input/data/train/images/000653_female_Asian_52/normal.jpg,False,False,16,2,1,4
000653,000653_female_Asian_52,52,female,mask3,/opt/ml/input/data/train/images/000653_female_Asian_52/mask3.jpg,False,False,4,0,1,4
000653,000653_female_Asian_52,52,female,mask1,/opt/ml/input/data/train/images/000653_female_Asian_52/mask1.jpg,False,False,4,0,1,4
000653,000653_female_Asian_52,52,female,incorrect_mask,/opt/ml/input/data/train/images/000653_female_Asian_52/incorrect_mask.jpg,False,False,10,1,1,4
000653,000653_female_Asian_52,52,female,mask5,/opt/ml/input/data/train/images/000653_female_Asian_52/mask5.jpg,False,False,4,0,1,4
000653,000653_female_Asian_52,52,female,mask2,/opt/ml/input/data/train/images/000653_female_Asian_52/mask2.jpg,False,False,4,0,1,4
000654,000654_female_Asian_53,53,female,mask4,/opt/ml/input/data/train/images/000654_female_Asian_53/mask4.jpg,False,False,4,0,1,4
000654,000654_female_Asian_53,53,female,normal,/opt/ml/input/data/train/images/000654_female_Asian_53/normal.jpg,False,False,16,2,1,4
000654,000654_female_Asian_53,53,female,mask3,/opt/ml/input/data/train/images/000654_female_Asian_53/mask3.jpg,False,False,4,0,1,4
000654,000654_female_Asian_53,53,female,mask1,/opt/ml/input/data/train/images/000654_female_Asian_53/mask1.jpg,False,False,4,0,1,4
000654,000654_female_Asian_53,53,female,incorrect_mask,/opt/ml/input/data/train/images/000654_female_Asian_53/incorrect_mask.jpg,False,False,10,1,1,4
000654,000654_female_Asian_53,53,female,mask5,/opt/ml/input/data/train/images/000654_female_Asian_53/mask5.jpg,False,False,4,0,1,4
000654,000654_female_Asian_53,53,female,mask2,/opt/ml/input/data/train/images/000654_female_Asian_53/mask2.jpg,False,False,4,0,1,4
000655,000655_male_Asian_53,53,male,mask4,/opt/ml/input/data/train/images/000655_male_Asian_53/mask4.jpg,False,False,1,0,1,1
000655,000655_male_Asian_53,53,male,normal,/opt/ml/input/data/train/images/000655_male_Asian_53/normal.jpg,False,False,13,2,1,1
000655,000655_male_Asian_53,53,male,mask3,/opt/ml/input/data/train/images/000655_male_Asian_53/mask3.jpg,False,False,1,0,1,1
000655,000655_male_Asian_53,53,male,mask1,/opt/ml/input/data/train/images/000655_male_Asian_53/mask1.jpg,False,False,1,0,1,1
000655,000655_male_Asian_53,53,male,incorrect_mask,/opt/ml/input/data/train/images/000655_male_Asian_53/incorrect_mask.jpg,False,False,7,1,1,1
000655,000655_male_Asian_53,53,male,mask5,/opt/ml/input/data/train/images/000655_male_Asian_53/mask5.jpg,False,False,1,0,1,1
000655,000655_male_Asian_53,53,male,mask2,/opt/ml/input/data/train/images/000655_male_Asian_53/mask2.jpg,False,False,1,0,1,1
000656,000656_female_Asian_57,57,female,mask4,/opt/ml/input/data/train/images/000656_female_Asian_57/mask4.jpg,False,False,4,0,1,4
000656,000656_female_Asian_57,57,female,normal,/opt/ml/input/data/train/images/000656_female_Asian_57/normal.jpg,False,False,16,2,1,4
000656,000656_female_Asian_57,57,female,mask3,/opt/ml/input/data/train/images/000656_female_Asian_57/mask3.jpg,False,False,4,0,1,4
000656,000656_female_Asian_57,57,female,mask1,/opt/ml/input/data/train/images/000656_female_Asian_57/mask1.jpg,False,False,4,0,1,4
000656,000656_female_Asian_57,57,female,incorrect_mask,/opt/ml/input/data/train/images/000656_female_Asian_57/incorrect_mask.jpg,False,False,10,1,1,4
000656,000656_female_Asian_57,57,female,mask5,/opt/ml/input/data/train/images/000656_female_Asian_57/mask5.jpg,False,False,4,0,1,4
000656,000656_female_Asian_57,57,female,mask2,/opt/ml/input/data/train/images/000656_female_Asian_57/mask2.jpg,False,False,4,0,1,4
000657,000657_female_Asian_52,52,female,mask4,/opt/ml/input/data/train/images/000657_female_Asian_52/mask4.jpg,False,False,4,0,1,4
000657,000657_female_Asian_52,52,female,normal,/opt/ml/input/data/train/images/000657_female_Asian_52/normal.jpg,False,False,16,2,1,4
000657,000657_female_Asian_52,52,female,mask3,/opt/ml/input/data/train/images/000657_female_Asian_52/mask3.jpg,False,False,4,0,1,4
